,Province/State,Country/Region,date,Lat,Long,confirmed,deaths,recoveries
18153,New South Wales,Australia,4/3/20,-33.8688,151.2093,2389,12,4
18154,Northern Territory,Australia,4/3/20,-12.4634,130.8456,22,0,0
18155,Queensland,Australia,4/3/20,-28.0167,153.4,873,4,8
18156,South Australia,Australia,4/3/20,-34.9285,138.6007,396,0,46
18157,Tasmania,Australia,4/3/20,-41.4545,145.9707,74,2,5
18158,Victoria,Australia,4/3/20,-37.8136,144.9631,1085,7,476
18159,Western Australia,Australia,4/3/20,-31.9505,115.8605,400,2,92
18160,,Austria,4/3/20,47.5162,14.5501,11524,168,2022
18161,,Azerbaijan,4/3/20,40.1431,47.5769,443,5,32
18162,,Bahamas,4/3/20,25.0343,-77.3963,24,1,1
18163,,Bahrain,4/3/20,26.0275,50.55,672,4,382
18164,,Bangladesh,4/3/20,23.685,90.3563,61,6,26
18165,,Barbados,4/3/20,13.1939,-59.5432,51,0,0
18166,,Belarus,4/3/20,53.7098,27.9534,351,4,53
18167,,Belgium,4/3/20,50.8333,4.0,16770,1143,2872
18168,,Benin,4/3/20,9.3077,2.3158,16,0,2
18169,,Bhutan,4/3/20,27.5142,90.4336,5,0,2
18170,,Bolivia,4/3/20,-16.2902,-63.5887,132,9,1
18171,,Bosnia and Herzegovina,4/3/20,43.9159,17.6791,579,17,27
18172,,Brazil,4/3/20,-14.235,-51.9253,9056,359,127
18173,,Brunei,4/3/20,4.5353,114.7277,134,1,65
18174,,Bulgaria,4/3/20,42.7339,25.4858,485,14,30
18175,,Burkina Faso,4/3/20,12.2383,-1.5616,302,16,50
18176,,Cabo Verde,4/3/20,16.5388,-23.0418,6,1,0
18177,,Cambodia,4/3/20,11.55,104.9167,114,0,35
18178,,Cameroon,4/3/20,3.848,11.5021,509,8,17
18179,,Central African Republic,4/3/20,6.6111,20.9394,8,0,0
18180,,Chad,4/3/20,15.4542,18.7322,8,0,0
18181,,Chile,4/3/20,-35.6751,-71.543,3737,22,427
18182,Anhui,China,4/3/20,31.8257,117.2264,990,6,984
18183,Beijing,China,4/3/20,40.1824,116.4142,584,8,434
18184,Chongqing,China,4/3/20,30.0572,107.874,579,6,570
18185,Fujian,China,4/3/20,26.0789,117.9874,349,1,300
18186,Gansu,China,4/3/20,37.8099,101.0583,138,2,127
18187,Guangdong,China,4/3/20,23.3417,113.4244,1514,8,1368
18188,Guangxi,China,4/3/20,23.8298,108.7881,254,2,252
18189,Guizhou,China,4/3/20,26.8154,106.8748,146,2,144
18190,Hainan,China,4/3/20,19.1959,109.7453,168,6,162
18191,Hebei,China,4/3/20,39.549,116.1306,326,6,310
18192,Heilongjiang,China,4/3/20,47.862,127.7615,489,13,469
18193,Henan,China,4/3/20,33.882,113.614,1276,22,1251
18194,Hong Kong,China,4/3/20,22.3,114.2,845,4,173
18195,Hubei,China,4/3/20,30.9756,112.2707,67802,3203,63612
18196,Hunan,China,4/3/20,27.6104,111.7088,1019,4,1014
18197,Inner Mongolia,China,4/3/20,44.0935,113.9448,117,1,74
18198,Jiangsu,China,4/3/20,32.9711,119.455,651,0,632
18199,Jiangxi,China,4/3/20,27.614,115.7221,937,1,935
18200,Jilin,China,4/3/20,43.6661,126.1923,98,1,92
18201,Liaoning,China,4/3/20,41.2956,122.6085,141,2,124
18202,Macau,China,4/3/20,22.1667,113.55,43,0,10
18203,Ningxia,China,4/3/20,37.2692,106.1655,75,0,75
18204,Qinghai,China,4/3/20,35.7452,95.9956,18,0,18
18205,Shaanxi,China,4/3/20,35.1917,108.8701,255,3,244
18206,Shandong,China,4/3/20,36.3427,118.1498,778,7,754
18207,Shanghai,China,4/3/20,31.202,121.4491,526,6,348
18208,Shanxi,China,4/3/20,37.5777,112.2922,137,0,133
18209,Sichuan,China,4/3/20,30.6171,102.7103,555,3,537
18210,Tianjin,China,4/3/20,39.3054,117.323,180,3,140
18211,Tibet,China,4/3/20,31.6927,88.0924,1,0,1
18212,Xinjiang,China,4/3/20,41.1129,85.2401,76,3,73
18213,Yunnan,China,4/3/20,24.974,101.487,184,2,172
18214,Zhejiang,China,4/3/20,29.1832,120.0934,1260,1,1228
18215,,Colombia,4/3/20,4.5709,-74.2973,1267,25,55
18216,,Congo (Brazzaville),4/3/20,-4.0383,21.7587,22,2,2
18217,,Congo (Kinshasa),4/3/20,-4.0383,21.7587,134,13,3
18218,,Costa Rica,4/3/20,9.7489,-83.7534,416,2,11
18219,,Cote d'Ivoire,4/3/20,7.54,-5.5471,218,1,19
18220,,Croatia,4/3/20,45.1,15.2,1079,8,92
18221,,Diamond Princess,4/3/20,0.0,0.0,712,11,619
18222,,Cuba,4/3/20,22.0,-80.0,269,6,15
18223,,Cyprus,4/3/20,35.1264,33.4299,396,11,28
18224,,Czechia,4/3/20,49.8175,15.473,4091,53,72
18225,Faroe Islands,Denmark,4/3/20,61.8926,-6.9118,179,0,91
18226,Greenland,Denmark,4/3/20,71.7069,-42.6043,10,0,3
18227,,Denmark,4/3/20,56.2639,9.5018,3757,139,1193
18228,,Djibouti,4/3/20,11.8251,42.5903,49,0,8
18229,,Dominican Republic,4/3/20,18.7357,-70.1627,1488,68,16
18230,,Ecuador,4/3/20,-1.8312,-78.1834,3368,145,65
18231,,Egypt,4/3/20,26.0,30.0,985,66,216
18232,,El Salvador,4/3/20,13.7942,-88.8965,46,2,0
18233,,Equatorial Guinea,4/3/20,1.5,10.0,16,0,1
18234,,Eritrea,4/3/20,15.1794,39.7823,22,0,0
18235,,Estonia,4/3/20,58.5953,25.0136,961,12,48
18236,,Eswatini,4/3/20,-26.5225,31.4659,9,0,0
18237,,Ethiopia,4/3/20,9.145,40.4897,35,0,3
18238,,Fiji,4/3/20,-17.7134,178.065,7,0,0
18239,,Finland,4/3/20,64.0,26.0,1615,20,300
18240,French Guiana,France,4/3/20,3.9339,-53.1258,57,0,22
18241,French Polynesia,France,4/3/20,-17.6797,149.4068,39,0,0
18242,Guadeloupe,France,4/3/20,16.25,-61.5833,130,7,24
18243,Mayotte,France,4/3/20,-12.8275,45.1662,128,2,10
18244,New Caledonia,France,4/3/20,-20.9043,165.618,18,0,1
18245,Reunion,France,4/3/20,-21.1351,55.2471,321,0,40
18246,Saint Barthelemy,France,4/3/20,17.9,-62.8333,6,0,1
18247,St Martin,France,4/3/20,18.0708,-63.0501,22,1,2
18248,Martinique,France,4/3/20,14.6415,-61.0242,143,3,27
18249,,France,4/3/20,46.2276,2.2137,64338,6507,14008
18250,,Gabon,4/3/20,-0.8037,11.6094,21,1,1
18251,,Gambia,4/3/20,13.4432,-15.3101,4,1,2
18252,,Georgia,4/3/20,42.3154,43.3569,155,0,28
18253,,Germany,4/3/20,51.0,9.0,91159,1275,24575
18254,,Ghana,4/3/20,7.9465,-1.0232,205,5,31
18255,,Greece,4/3/20,39.0742,21.8243,1613,63,78
18256,,Guatemala,4/3/20,15.7835,-90.2308,50,1,12
18257,,Guinea,4/3/20,9.9456,-9.6966,73,0,2
18258,,Guyana,4/3/20,5.0,-58.75,23,4,0
18259,,Haiti,4/3/20,18.9712,-72.2852,18,0,1
18260,,Holy See,4/3/20,41.9029,12.4534,7,0,0
18261,,Honduras,4/3/20,15.2,-86.2419,222,15,3
18262,,Hungary,4/3/20,47.1625,19.5033,623,26,43
18263,,Iceland,4/3/20,64.9631,-19.0208,1364,4,309
18264,,India,4/3/20,21.0,78.0,2567,72,192
18265,,Indonesia,4/3/20,-0.7893,113.9213,1986,181,134
18266,,Iran,4/3/20,32.0,53.0,53183,3294,17935
18267,,Iraq,4/3/20,33.0,44.0,820,54,226
18268,,Ireland,4/3/20,53.1424,-7.6921,4273,120,5
18269,,Israel,4/3/20,31.0,35.0,7428,40,403
18270,,Italy,4/3/20,43.0,12.0,119827,14681,19758
18271,,Jamaica,4/3/20,18.1096,-77.2975,47,3,2
18272,,Japan,4/3/20,36.0,138.0,2617,63,514
18273,,Jordan,4/3/20,31.24,36.51,310,5,58
18274,,Kazakhstan,4/3/20,48.0196,66.9237,464,6,29
18275,,Kenya,4/3/20,-0.0236,37.9062,122,4,4
18276,,"Korea, South",4/3/20,36.0,128.0,10062,174,6021
18277,,Kuwait,4/3/20,29.5,47.75,417,0,82
18278,,Kyrgyzstan,4/3/20,41.2044,74.7661,130,1,6
18279,,Latvia,4/3/20,56.8796,24.6032,493,1,1
18280,,Lebanon,4/3/20,33.8547,35.8623,508,17,50
18281,,Liberia,4/3/20,6.4281,-9.4295,7,0,0
18282,,Liechtenstein,4/3/20,47.14,9.55,75,0,0
18283,,Lithuania,4/3/20,55.1694,23.8813,696,9,7
18284,,Luxembourg,4/3/20,49.8153,6.1296,2612,31,500
18285,,Madagascar,4/3/20,-18.7669,46.8691,70,0,0
18286,,Malaysia,4/3/20,2.5,112.5,3333,53,827
18287,,Maldives,4/3/20,3.2028,73.2207,19,0,13
18288,,Malta,4/3/20,35.9375,14.3754,202,0,2
18289,,Mauritania,4/3/20,21.0079,10.9408,6,1,2
18290,,Mauritius,4/3/20,-20.2,57.5,186,7,0
18291,,Mexico,4/3/20,23.6345,-102.5528,1688,60,633
18292,,Moldova,4/3/20,47.4116,28.3699,591,8,26
18293,,Monaco,4/3/20,43.7333,7.4167,64,1,3
18294,,Mongolia,4/3/20,46.8625,103.8467,14,0,2
18295,,Montenegro,4/3/20,42.5,19.3,174,2,1
18296,,Morocco,4/3/20,31.7917,-7.0926,791,48,57
18297,,Namibia,4/3/20,-22.9576,18.4904,14,0,3
18298,,Nepal,4/3/20,28.1667,84.25,6,0,1
18299,Aruba,Netherlands,4/3/20,12.5186,-70.0358,62,0,1
18300,Curacao,Netherlands,4/3/20,12.1696,-68.99,11,1,3
18301,Sint Maarten,Netherlands,4/3/20,18.0425,-63.0548,23,2,6
18302,,Netherlands,4/3/20,52.1326,5.2913,15723,1487,0
18303,,New Zealand,4/3/20,-40.9006,174.886,868,1,103
18304,,Nicaragua,4/3/20,12.8654,-85.2072,5,1,0
18305,,Niger,4/3/20,17.6078,8.0817,120,5,0
18306,,Nigeria,4/3/20,9.082,8.6753,210,4,25
18307,,North Macedonia,4/3/20,41.6086,21.7453,430,12,20
18308,,Norway,4/3/20,60.472,8.4689,5370,59,32
18309,,Oman,4/3/20,21.0,57.0,252,1,57
18310,,Pakistan,4/3/20,30.3753,69.3451,2818,41,131
18311,,Panama,4/3/20,8.538,-80.7821,1475,37,10
18312,,Papua New Guinea,4/3/20,-6.315,143.9555,1,0,0
18313,,Paraguay,4/3/20,-23.4425,-58.4438,92,3,6
18314,,Peru,4/3/20,-9.19,-75.0152,1595,61,537
18315,,Philippines,4/3/20,13.0,122.0,3018,136,52
18316,,Poland,4/3/20,51.9194,19.1451,3383,71,56
18317,,Portugal,4/3/20,39.3999,-8.2245,9886,246,68
18318,,Qatar,4/3/20,25.3548,51.1839,1075,3,93
18319,,Romania,4/3/20,45.9432,24.9668,3183,133,283
18320,,Russia,4/3/20,60.0,90.0,4149,34,281
18321,,Rwanda,4/3/20,-1.9403,29.8739,89,0,0
18322,,Saint Lucia,4/3/20,13.9094,-60.9789,13,0,1
18323,,Saint Vincent and the Grenadines,4/3/20,12.9843,-61.2872,3,0,1
18324,,San Marino,4/3/20,43.9424,12.4578,245,30,21
18325,,Saudi Arabia,4/3/20,24.0,45.0,2039,25,351
18326,,Senegal,4/3/20,14.4974,-14.4524,207,1,66
18327,,Serbia,4/3/20,44.0165,21.0059,1476,39,0
18328,,Seychelles,4/3/20,-4.6796,55.492,10,0,0
18329,,Singapore,4/3/20,1.2833,103.8333,1114,5,282
18330,,Slovakia,4/3/20,48.669,19.699,450,1,10
18331,,Slovenia,4/3/20,46.1512,14.9955,934,20,70
18332,,Somalia,4/3/20,5.1521,46.1996,7,0,1
18333,,South Africa,4/3/20,-30.5595,22.9375,1505,9,95
18334,,Spain,4/3/20,40.0,-4.0,119199,11198,30513
18335,,Sri Lanka,4/3/20,7.0,81.0,159,4,24
18336,,Sudan,4/3/20,12.8628,30.2176,10,2,2
18337,,Suriname,4/3/20,3.9193,-56.0278,10,1,0
18338,,Sweden,4/3/20,63.0,16.0,6131,358,0
18339,,Switzerland,4/3/20,46.8182,8.2275,19606,591,4846
18340,,Taiwan*,4/3/20,23.7,121.0,348,5,50
18341,,Tanzania,4/3/20,-6.369,34.8888,20,1,3
18342,,Thailand,4/3/20,15.0,101.0,1978,19,612
18343,,Togo,4/3/20,8.6195,0.8248,40,3,17
18344,,Trinidad and Tobago,4/3/20,10.6918,-61.2225,98,6,1
18345,,Tunisia,4/3/20,34.0,9.0,495,18,5
18346,,Turkey,4/3/20,38.9637,35.2433,20921,425,484
18347,,Uganda,4/3/20,1.0,32.0,48,0,0
18348,,Ukraine,4/3/20,48.3794,31.1656,1072,27,22
18349,,United Arab Emirates,4/3/20,24.0,54.0,1264,9,108
18350,Bermuda,United Kingdom,4/3/20,32.3078,-64.7505,35,0,14
18351,Cayman Islands,United Kingdom,4/3/20,19.3133,-81.2546,28,1,0
18352,Channel Islands,United Kingdom,4/3/20,49.3723,-2.3644,232,4,13
18353,Gibraltar,United Kingdom,4/3/20,36.1408,-5.3536,95,0,46
18354,Isle of Man,United Kingdom,4/3/20,54.2361,-4.5481,114,1,0
18355,Montserrat,United Kingdom,4/3/20,16.7425,-62.1874,6,0,0
18356,,United Kingdom,4/3/20,55.3781,-3.4360000000000004,38168,4461,135
18357,,Uruguay,4/3/20,-32.5228,-55.7658,386,4,86
18358,,US,4/3/20,37.0902,-95.7129,276535,9646,9707
18359,,Uzbekistan,4/3/20,41.3775,64.5853,227,2,25
18360,,Venezuela,4/3/20,6.4238,-66.5897,153,7,52
18361,,Vietnam,4/3/20,16.0,108.0,237,0,85
18362,,Zambia,4/3/20,-15.4167,28.2833,39,1,2
18363,,Zimbabwe,4/3/20,-20.0,30.0,9,1,0
18364,,Dominica,4/3/20,15.415,-61.371,12,0,0
18365,,Grenada,4/3/20,12.1165,-61.679,12,0,0
18366,,Mozambique,4/3/20,-18.6657,35.5296,10,0,0
18367,,Syria,4/3/20,34.8021,38.9968,16,2,0
18368,,Timor-Leste,4/3/20,-8.8742,125.7275,1,0,0
18369,,Belize,4/3/20,13.1939,-59.5432,4,0,0
18370,,Laos,4/3/20,19.85627,102.495496,10,0,0
18371,,Libya,4/3/20,26.3351,17.228331,11,1,0
18372,,West Bank and Gaza,4/3/20,31.9522,35.2332,194,1,21
18373,,Guinea-Bissau,4/3/20,11.8037,-15.1804,15,0,0
18374,,Mali,4/3/20,17.570692,-3.996166000000001,39,3,0
18375,,Saint Kitts and Nevis,4/3/20,17.357822,-62.782998,9,0,0
18376,,Kosovo,4/3/20,42.602636,20.902977,126,1,10
18377,,Burma,4/3/20,21.9162,95.956,20,1,0
18378,Anguilla,United Kingdom,4/3/20,18.2206,-63.0686,3,0,0
18379,British Virgin Islands,United Kingdom,4/3/20,18.4207,-64.64,3,0,0
18380,Turks and Caicos Islands,United Kingdom,4/3/20,21.69400000000001,-71.7979,5,0,0
18381,,MS Zaandam,4/3/20,0.0,0.0,9,2,0
18382,,Botswana,4/3/20,-22.3285,24.6849,4,1,0
18383,,Burundi,4/3/20,-3.3731,29.9189,3,0,0
18384,,Sierra Leone,4/3/20,8.460555000000001,-11.779889,2,0,0
18385,"Bonaire, Sint Eustatius and Saba",Netherlands,4/3/20,12.1784,-68.2385,2,0,0
18386,,Malawi,4/3/20,-13.254307999999998,34.301525,3,0,0
18387,Falkland Islands (Malvinas),United Kingdom,4/3/20,-51.7963,-59.5236,0,0,0
18388,Saint Pierre and Miquelon,France,4/3/20,46.8852,-56.3159,0,0,0
18389,,South Sudan,4/3/20,6.877000000000002,31.307,0,0,0
18390,,Western Sahara,4/3/20,24.2155,-12.8858,0,0,0
18391,,Sao Tome and Principe,4/3/20,0.18636,6.613081,0,0,0
18392,,Yemen,4/3/20,15.552727,48.516388,0,0,0
18393,,Comoros,4/3/20,-11.6455,43.3333,0,0,0
18394,,Tajikistan,4/3/20,38.861034,71.276093,0,0,0
18395,,Lesotho,4/3/20,-29.609988,28.233608,0,0,0
18396,,Afghanistan,4/4/20,33.0,65.0,299,7,10
18397,,Albania,4/4/20,41.1533,20.1683,333,20,99
18398,,Algeria,4/4/20,28.0339,1.6596,1251,130,90
18399,,Andorra,4/4/20,42.5063,1.5218,466,17,21
18400,,Angola,4/4/20,-11.2027,17.8739,10,2,2
18401,,Antigua and Barbuda,4/4/20,17.0608,-61.7964,15,0,0
18402,,Argentina,4/4/20,-38.4161,-63.6167,1451,43,279
18403,,Armenia,4/4/20,40.0691,45.0382,770,7,43
18404,Australian Capital Territory,Australia,4/4/20,-35.4735,149.0124,93,2,18
18405,New South Wales,Australia,4/4/20,-33.8688,151.2093,2493,12,4
18406,Northern Territory,Australia,4/4/20,-12.4634,130.8456,26,0,1
18407,Queensland,Australia,4/4/20,-28.0167,153.4,900,4,8
18408,South Australia,Australia,4/4/20,-34.9285,138.6007,407,0,46
18409,Tasmania,Australia,4/4/20,-41.4545,145.9707,80,2,5
18410,Victoria,Australia,4/4/20,-37.8136,144.9631,1115,8,527
18411,Western Australia,Australia,4/4/20,-31.9505,115.8605,436,2,92
18412,,Austria,4/4/20,47.5162,14.5501,11781,186,2507
18413,,Azerbaijan,4/4/20,40.1431,47.5769,521,5,32
18414,,Bahamas,4/4/20,25.0343,-77.3963,28,4,0
18415,,Bahrain,4/4/20,26.0275,50.55,688,4,423
18416,,Bangladesh,4/4/20,23.685,90.3563,70,8,30
18417,,Barbados,4/4/20,13.1939,-59.5432,52,0,0
18418,,Belarus,4/4/20,53.7098,27.9534,440,5,53
18419,,Belgium,4/4/20,50.8333,4.0,18431,1283,3247
18420,,Benin,4/4/20,9.3077,2.3158,16,0,2
18421,,Bhutan,4/4/20,27.5142,90.4336,5,0,2
18422,,Bolivia,4/4/20,-16.2902,-63.5887,139,10,1
18423,,Bosnia and Herzegovina,4/4/20,43.9159,17.6791,624,21,30
18424,,Brazil,4/4/20,-14.235,-51.9253,10360,445,127
18425,,Brunei,4/4/20,4.5353,114.7277,135,1,66
18426,,Bulgaria,4/4/20,42.7339,25.4858,503,17,34
18427,,Burkina Faso,4/4/20,12.2383,-1.5616,318,16,66
18428,,Cabo Verde,4/4/20,16.5388,-23.0418,7,1,0
18429,,Cambodia,4/4/20,11.55,104.9167,114,0,50
18430,,Cameroon,4/4/20,3.848,11.5021,555,9,17
18431,,Central African Republic,4/4/20,6.6111,20.9394,8,0,0
18432,,Chad,4/4/20,15.4542,18.7322,9,0,0
18433,,Chile,4/4/20,-35.6751,-71.543,4161,27,528
18434,Anhui,China,4/4/20,31.8257,117.2264,990,6,984
18435,Beijing,China,4/4/20,40.1824,116.4142,585,8,438
18436,Chongqing,China,4/4/20,30.0572,107.874,579,6,570
18437,Fujian,China,4/4/20,26.0789,117.9874,350,1,301
18438,Gansu,China,4/4/20,37.8099,101.0583,138,2,131
18439,Guangdong,China,4/4/20,23.3417,113.4244,1516,8,1378
18440,Guangxi,China,4/4/20,23.8298,108.7881,254,2,252
18441,Guizhou,China,4/4/20,26.8154,106.8748,146,2,144
18442,Hainan,China,4/4/20,19.1959,109.7453,168,6,162
18443,Hebei,China,4/4/20,39.549,116.1306,326,6,310
18444,Heilongjiang,China,4/4/20,47.862,127.7615,491,13,469
18445,Henan,China,4/4/20,33.882,113.614,1276,22,1251
18446,Hong Kong,China,4/4/20,22.3,114.2,862,4,173
18447,Hubei,China,4/4/20,30.9756,112.2707,67803,3207,63762
18448,Hunan,China,4/4/20,27.6104,111.7088,1019,4,1014
18449,Inner Mongolia,China,4/4/20,44.0935,113.9448,117,1,74
18450,Jiangsu,China,4/4/20,32.9711,119.455,651,0,632
18451,Jiangxi,China,4/4/20,27.614,115.7221,937,1,935
18452,Jilin,China,4/4/20,43.6661,126.1923,98,1,92
18453,Liaoning,China,4/4/20,41.2956,122.6085,141,2,125
18454,Macau,China,4/4/20,22.1667,113.55,43,0,10
18455,Ningxia,China,4/4/20,37.2692,106.1655,75,0,75
18456,Qinghai,China,4/4/20,35.7452,95.9956,18,0,18
18457,Shaanxi,China,4/4/20,35.1917,108.8701,256,3,245
18458,Shandong,China,4/4/20,36.3427,118.1498,778,7,755
18459,Shanghai,China,4/4/20,31.202,121.4491,529,6,356
18460,Shanxi,China,4/4/20,37.5777,112.2922,137,0,133
18461,Sichuan,China,4/4/20,30.6171,102.7103,557,3,538
18462,Tianjin,China,4/4/20,39.3054,117.323,180,3,144
18463,Tibet,China,4/4/20,31.6927,88.0924,1,0,1
18464,Xinjiang,China,4/4/20,41.1129,85.2401,76,3,73
18465,Yunnan,China,4/4/20,24.974,101.487,184,2,172
18466,Zhejiang,China,4/4/20,29.1832,120.0934,1262,1,1229
18467,,Colombia,4/4/20,4.5709,-74.2973,1406,32,85
18468,,Congo (Brazzaville),4/4/20,-4.0383,21.7587,22,2,2
18469,,Congo (Kinshasa),4/4/20,-4.0383,21.7587,154,18,3
18470,,Costa Rica,4/4/20,9.7489,-83.7534,435,2,13
18471,,Cote d'Ivoire,4/4/20,7.54,-5.5471,245,1,25
18472,,Croatia,4/4/20,45.1,15.2,1126,12,119
18473,,Diamond Princess,4/4/20,0.0,0.0,712,11,619
18474,,Cuba,4/4/20,22.0,-80.0,288,6,15
18475,,Cyprus,4/4/20,35.1264,33.4299,426,11,33
18476,,Czechia,4/4/20,49.8175,15.473,4472,59,78
18477,Faroe Islands,Denmark,4/4/20,61.8926,-6.9118,181,0,93
18478,Greenland,Denmark,4/4/20,71.7069,-42.6043,11,0,3
18479,,Denmark,4/4/20,56.2639,9.5018,4077,161,1283
18480,,Djibouti,4/4/20,11.8251,42.5903,50,0,8
18481,,Dominican Republic,4/4/20,18.7357,-70.1627,1488,68,16
18482,,Ecuador,4/4/20,-1.8312,-78.1834,3465,172,100
18483,,Egypt,4/4/20,26.0,30.0,1070,71,241
18484,,El Salvador,4/4/20,13.7942,-88.8965,56,3,2
18485,,Equatorial Guinea,4/4/20,1.5,10.0,16,0,1
18486,,Eritrea,4/4/20,15.1794,39.7823,29,0,0
18487,,Estonia,4/4/20,58.5953,25.0136,1039,13,59
18488,,Eswatini,4/4/20,-26.5225,31.4659,9,0,0
18489,,Ethiopia,4/4/20,9.145,40.4897,38,0,4
18490,,Fiji,4/4/20,-17.7134,178.065,12,0,0
18491,,Finland,4/4/20,64.0,26.0,1882,25,300
18492,French Guiana,France,4/4/20,3.9339,-53.1258,61,0,22
18493,French Polynesia,France,4/4/20,-17.6797,149.4068,40,0,0
18494,Guadeloupe,France,4/4/20,16.25,-61.5833,134,7,24
18495,Mayotte,France,4/4/20,-12.8275,45.1662,134,2,14
18496,New Caledonia,France,4/4/20,-20.9043,165.618,17,0,1
18497,Reunion,France,4/4/20,-21.1351,55.2471,334,0,40
18498,Saint Barthelemy,France,4/4/20,17.9,-62.8333,6,0,1
18499,St Martin,France,4/4/20,18.0708,-63.0501,24,2,5
18500,Martinique,France,4/4/20,14.6415,-61.0242,145,3,27
18501,,France,4/4/20,46.2276,2.2137,68605,7560,15438
18502,,Gabon,4/4/20,-0.8037,11.6094,21,1,1
18503,,Gambia,4/4/20,13.4432,-15.3101,4,1,2
18504,,Georgia,4/4/20,42.3154,43.3569,162,1,36
18505,,Germany,4/4/20,51.0,9.0,96092,1444,26400
18506,,Ghana,4/4/20,7.9465,-1.0232,205,5,31
18507,,Greece,4/4/20,39.0742,21.8243,1673,68,78
18508,,Guatemala,4/4/20,15.7835,-90.2308,61,2,15
18509,,Guinea,4/4/20,9.9456,-9.6966,111,0,5
18510,,Guyana,4/4/20,5.0,-58.75,23,4,0
18511,,Haiti,4/4/20,18.9712,-72.2852,20,0,1
18512,,Holy See,4/4/20,41.9029,12.4534,7,0,0
18513,,Honduras,4/4/20,15.2,-86.2419,264,15,3
18514,,Hungary,4/4/20,47.1625,19.5033,678,32,58
18515,,Iceland,4/4/20,64.9631,-19.0208,1417,4,396
18516,,India,4/4/20,21.0,78.0,3082,86,229
18517,,Indonesia,4/4/20,-0.7893,113.9213,2092,191,150
18518,,Iran,4/4/20,32.0,53.0,55743,3452,19736
18519,,Iraq,4/4/20,33.0,44.0,878,56,259
18520,,Ireland,4/4/20,53.1424,-7.6921,4604,137,25
18521,,Israel,4/4/20,31.0,35.0,7851,44,427
18522,,Italy,4/4/20,43.0,12.0,124632,15362,20996
18523,,Jamaica,4/4/20,18.1096,-77.2975,53,3,7
18524,,Japan,4/4/20,36.0,138.0,3139,77,514
18525,,Jordan,4/4/20,31.24,36.51,323,5,74
18526,,Kazakhstan,4/4/20,48.0196,66.9237,531,5,36
18527,,Kenya,4/4/20,-0.0236,37.9062,126,4,4
18528,,"Korea, South",4/4/20,36.0,128.0,10156,177,6325
18529,,Kuwait,4/4/20,29.5,47.75,479,1,93
18530,,Kyrgyzstan,4/4/20,41.2044,74.7661,144,1,9
18531,,Latvia,4/4/20,56.8796,24.6032,509,1,1
18532,,Lebanon,4/4/20,33.8547,35.8623,520,17,54
18533,,Liberia,4/4/20,6.4281,-9.4295,10,1,3
18534,,Liechtenstein,4/4/20,47.14,9.55,77,1,0
18535,,Lithuania,4/4/20,55.1694,23.8813,771,11,7
18536,,Luxembourg,4/4/20,49.8153,6.1296,2729,31,500
18537,,Madagascar,4/4/20,-18.7669,46.8691,70,0,0
18538,,Malaysia,4/4/20,2.5,112.5,3483,57,915
18539,,Maldives,4/4/20,3.2028,73.2207,19,0,13
18540,,Malta,4/4/20,35.9375,14.3754,213,0,2
18541,,Mauritania,4/4/20,21.0079,10.9408,6,1,2
18542,,Mauritius,4/4/20,-20.2,57.5,196,7,7
18543,,Mexico,4/4/20,23.6345,-102.5528,1890,79,633
18544,,Moldova,4/4/20,47.4116,28.3699,752,12,29
18545,,Monaco,4/4/20,43.7333,7.4167,66,1,3
18546,,Mongolia,4/4/20,46.8625,103.8467,14,0,2
18547,,Montenegro,4/4/20,42.5,19.3,201,2,1
18548,,Morocco,4/4/20,31.7917,-7.0926,919,59,66
18549,,Namibia,4/4/20,-22.9576,18.4904,14,0,3
18550,,Nepal,4/4/20,28.1667,84.25,9,0,1
18551,Aruba,Netherlands,4/4/20,12.5186,-70.0358,64,0,1
18552,Curacao,Netherlands,4/4/20,12.1696,-68.99,11,1,5
18553,Sint Maarten,Netherlands,4/4/20,18.0425,-63.0548,23,4,6
18554,,Netherlands,4/4/20,52.1326,5.2913,16627,1651,0
18555,,New Zealand,4/4/20,-40.9006,174.886,950,1,127
18556,,Nicaragua,4/4/20,12.8654,-85.2072,5,1,0
18557,,Niger,4/4/20,17.6078,8.0817,144,8,0
18558,,Nigeria,4/4/20,9.082,8.6753,214,4,25
18559,,North Macedonia,4/4/20,41.6086,21.7453,483,17,20
18560,,Norway,4/4/20,60.472,8.4689,5550,62,32
18561,,Oman,4/4/20,21.0,57.0,277,2,61
18562,,Pakistan,4/4/20,30.3753,69.3451,3157,47,211
18563,,Panama,4/4/20,8.538,-80.7821,1673,41,13
18564,,Papua New Guinea,4/4/20,-6.315,143.9555,1,0,0
18565,,Paraguay,4/4/20,-23.4425,-58.4438,96,3,12
18566,,Peru,4/4/20,-9.19,-75.0152,1746,73,914
18567,,Philippines,4/4/20,13.0,122.0,3094,144,57
18568,,Poland,4/4/20,51.9194,19.1451,3627,79,116
18569,,Portugal,4/4/20,39.3999,-8.2245,10524,266,75
18570,,Qatar,4/4/20,25.3548,51.1839,1325,3,109
18571,,Romania,4/4/20,45.9432,24.9668,3613,146,329
18572,,Russia,4/4/20,60.0,90.0,4731,43,333
18573,,Rwanda,4/4/20,-1.9403,29.8739,102,0,0
18574,,Saint Lucia,4/4/20,13.9094,-60.9789,14,0,1
18575,,Saint Vincent and the Grenadines,4/4/20,12.9843,-61.2872,7,0,1
